id	text
en_000849	要复制这_一点，你需要一个假说。还有其他一些信息，如醋的量和每个样品的量。你将无法重新测试这个实验，这个信息。还有一件事，你可能需要一个实验的对照，用来比较实验结果。
en_000850	我需要知道问题所在，使用_什么工具，如果我必须使用大理石、石灰石、木材和塑料，以及使用多少醋，我还需要知道容器有多大。
en_000851	要复制这个实验，我需要数据、实验的样本，我还需要设备。
en_000852	"""要复制这个实验，我需要知道在每个样品中加入多少醋。另外，我还需要知道如何确定样品的质量（""""确定质量""""太模糊了，没有第_4套）。最后，我需要知道使用什么类型的容器（塑料杯？保鲜膜？^p 每个样品的初始量。"""
en_000853	第_一个起始质量为木材11.2克，最终质量为11.2克，质量差异为0.0克。第二个是石灰石，起始质量为10.4g，结束质量为9.1g，差值为-1.3g。第三种是大理石，起始质量为9.8克，结束质量为9.4克，质量之差为-0.4克。最后一个是塑料，起始质量为7.2克，结束质量为7.1克，相差-0.1克。
en_000854	该小组需要列出日期，解释他们的实验内容，并写出_一个好的结论，说明他们的实验结果是什么。这将帮助小组成员了解你想要发现的东西，以及你想要的日子。
en_000855	一些额外的信息：我在杯子里要倒多少醋？他们使用的样品材料是什么？我怎样才能找到每个样品的质量，这是需要补充的信息。
en_000856	我需要程序、样品、起始质量、结束质量和质量差异。
en_000857	我需要知道的其他信息是学生在每个容器中放入的醋的量。我还需要了解这个实验中使用的是_什么类型的醋。
en_000858	在阅读了该小组的程序后，我需要_一些额外的信息来复制这个实验。1）要知道他们使用的醋的量。 2）要知道他们的控制变量是什么，自变量是什么，因为他们没有标注。
en_000859	为了复制这个实验，你还需要_一些额外的信息，即有多少醋被倒入不同的容器中，什么类型的容器或容器的大小。每个样品是否都被倒入了。最后，为什么这组学生要用蒸馏水呢？为什么他们不能让它保持原样。
en_000860	我需要的信息之_一是倒入容器中的醋的量。第二件事是要知道第一步所说的4个样本，但它们可以是任何东西吗？最后，我需要知道我把我的实验放在哪里是否重要。我应该知道它是否需要在热或冷的温度下，或者它是否需要阳光和类似的因素。
en_000861	看完这个小组的程序后，我认为他们应该在他们的图表中说明他们在相同的容器中放了多少醋。此外，他们还应该在图表中写明时间上的差异，或者他们是在同_一时间做的；他们使用的是哪种容器？烧杯、试管、普通容器？
en_000862	要复制这个实验，你需要知道，在样品中使用多少醋，_二，石头有多大，它们是否相同，你需要知道更多关于容器的信息，它们是否需要一个盖子来防止蒸发，它们有多大。需要更多的具体信息来复制这个实验，从这里的程序学生。
en_000863	3. 将大理石、石灰石、木材和塑料放入不同的容器中。^p 4.让它们放置24小时，之后将它们取出，用蒸馏水冲洗。^p 5.让样品干燥30分钟。
en_000864	我需要的额外信息是在每个容器中倒入多少醋，以及在_24小时后冲洗多长时间，还有一个问题陈述说也是必要的。
en_000865	在这个实验中，该小组需要添加_一些额外的信息，以便其他学生能够复制这个程序。当它告诉我们把醋倒在每个容器中时，它没有告诉我应该在其中装多少。第3步不清楚，当它指出将一种材料的样品放入一个容器时，它没有解释样品。此外，他们还需要说明他们是否在测量样品。
en_000866	首先，你需要知道要用多少醋，以保持实验的_一致性。接下来，你需要知道大理石的大小，因为不同大小的大理石可能侵蚀得更快。你还需要知道木材的种类，因为有些木材可能比其他种类的木材解决得快。
en_000867	当在这个实验中模拟酸雨时，重要的是要包括_一致的测量数据和结果是准确的。他们应该从每个样品的相同质量开始。同样的工资，将样品浸没在相同数量的醋中也很重要。实验室的目标是在酸雨的基础上不发生变化，重要的是实验要尽可能地接近和重复。
en_000868	为了复制这个实验，需要_一些信息。容器的大小需要确定。另外，实验过程中只说了四个不同的样品，没有说需要有一个数字来说明需要把多少醋倒入容器。最后它没有说样品应该冲洗多长时间。如果这些东西都包含在程序中，那么这个实验就可以重复进行。
en_000869	为了复制这个实验，你需要_一个信息，但他们忘记了。你需要知道每个杯子里需要的醋的量。如果你不知道，那么整个实验就不会正确。你应该把醋放在一个恒定的测量值上。
en_000870	首先，你需要说明每个容器中使用多少醋。第_二，你需要一个对照，用于比较。第三，你需要说明容器的大小。
en_000871	为了复制这个实验，你需要知道他们为_什么要做这个实验，以及它想证明什么。你还需要知道倒入容器中的醋是多少，以保持其恒定。最后，知道每个样品加入醋中的量是很重要的，这样样品就不会不同，因为这可能会改变你的结果。
en_000872	我需要知道的额外信息是，我正在确定每个样品的质量；^p 他们没有说有多少大理石、石灰石、木材或塑料，他们只是说有_一个样品。
en_000873	复制实验所需的其他信息是，我将把多少米/秒的醋倒入_四个容器。此外，我还需要知道在每个容器里放什么材料。我还需要知道测量的结果。
en_000874	在学生的程序中，你需要包括测量出准确的醋量并将该量加入容器中的步骤，他们需要包括用蒸馏水冲洗的量，以增加有效性。此外，他们还应该说明将每个样品放在_什么类型的容器中，如试管或烧杯中。学生们也应该指定在步骤1中使用什么样品，这样在复制时就会使用相同的样品。
en_000875	"""为了复制该实验，人们需要该小组在其程序中遗漏的额外信息。该小组需要包括问题、他们要测试的假设、他们需要的材料"""""""""""" 进行实验，以及分析他们的数据并说明他们的假设是错误还是正确的结论。该小组还需要列出所使用的每个样品的数量，这样可以保持_一个常数而不是改变的变量""。"
en_000876	你需要在容器中放多少醋，_什么是控制变量，什么是因变量和自变量。
en_000877	你还需要知道的是，为_什么你要把它放在容器里24小时，而不是任何其他时间。你是如何得到四个不同样品的质量的，以及为什么你要让它在外面坐30分钟。
en_000878	在实验中，木头的形状是_一样的，石灰石的形状是下降最多的。如果实验时间是一小时，它就会加倍。
en_000879	1) 我应该用多少样品来复制这个实验。^p 2) 复制实验时我应该用多少醋。^p 3) 我应该用什么来确定我的实验中的质量。
en_000880	为了成功地复制这个实验，我需要知道在每个容器里放多少醋，因为不同的材料测量结果可能会不同。我还需要知道每个样品在醋中的量。我需要知道的最后_一条信息是，我可以用多少蒸馏水来洗掉样品上的醋。
en_000881	做_一个假设。^p 在做出结论之后。^p 判断调查是好是坏。
en_000882	要复制这个实验，我需要知道开始时醋的确切体积，以及实验结束时的体积。
en_000883	我需要知道我所测得的_四个不同的材料样本是什么。我需要知道要加多少醋。我需要被告知，一旦找到最终的质量，就要计算出质量的差异。在开始的时候，程序还应该说收集所有的材料和安全设备，（护目镜、帽子）。
en_000884	他们需要告诉每个容器中需要多少醋。他们需要告诉他们将把容器放在哪里，是否必须放在温暖的地方或室温下。他们必须实际确定质量。
en_000885	为了能够完全按照这组学生的方式做同样的实验，我需要知道每个容器中醋的数量。我还需要知道样品周围的环境，例如，它们被放置在_什么温度下。最后，我将努力使每种材料的起始质量保持一致，并在实验过程中给出这个数字。
en_000886	为了复制这个实验，我需要知道需要_什么样的样品材料，在每个容器里放多少藤条，以及每个样品需要多少才能得到最好的结果。
en_000887	在阅读了各组程序后，我将需要各组的额外信息来复制这个实验。例如，我需要知道放样品的容器应该有多大。然后，每个容器里应该加多少醋。最后，我需要知道，如果所有的_四个样品在同一时间被放入容器中，是否会影响实验的最终结果。
en_000888	要复制这个实验，我需要知道我需要_什么类型的样品来测量质量。此外，我还需要知道把样品放在什么样的容器中。我还需要知道如何在实验前后测量样品的质量。
en_000889	你需要知道的是，首先，实验所需的材料。然后，如果材料被列出来，以后在程序中使用它们就会更容易。其次，你将需要知道如何测量质量，如用_三柱天平。另外，你将需要知道如何从容器中取出样品。是否有必要用你的手把它取出来，或者使用组织或金属处理剂来取出样品。
en_000890	什么样的容器？大的小的？样本是什么？他们没有告诉我们他们是什么，他们可能是任何东西，你不知道有岩石，直到你看了数据表。在这一点上，他们说要把一种材料的样品放入容器中，并贴上标签。什么样品？ 什么材料？我们应该在什么容器和什么东西上贴标签？
en_000891	为了保持这个实验的有效性，你必须确保当他们过夜时，他们都应该处于相同的条件下。
en_000892	要复制这个实验，你需要以下信息。你需要学生使用的醋的量，你需要他们使用的样品的类型，也需要使用的容器的类型。此外，你还需要学生使用的每个样品的起始质量。
en_000893	为了复制这个实验，你需要知道要用多少醋、容器的大小、醋的pH值和室温。
en_000894	a 该小组会说在每个样品中加入多少醋。^p b 还应说明每个样品的大小，因为大小不同会影响这个实验的结果。^p c 会需要知道要收集哪些材料。
en_000895	我需要知道样品是_什么，比如他们在其他的桌子上放的样品。他们没有说明样品必须是什么。  他们也没有说样品应该有多少重量。他们也没有说应该用多少醋。  是否应该是相同的量，因为它们的重量不同。
en_000896	在阅读了该小组的程序后，我需要知道实验中最重要的部分，即我将使用的样品。在程序中，该小组没有说你需要大理石、石灰石、木材和塑料。我需要的其他信息是我需要多少每个样品，因为我可能需要_一带或一圈的祖先，我需要知道每个样品要用多少醋。
en_000897	这个表格不是很清楚，它只有因变量。它仍然缺少对照组。独立变量是质量的变化。这个实验的目的是观察_四个不同样品的不同质量。
en_000898	对于_一个完整的酸雨实验程序来说，你需要的三个额外信息是告诉你每个样品是什么，以便做这个项目。还有，在每个单独的容器里要放多少醋，最后是在24小时的过程中，你应该把样品放在水里升到什么温度。
en_000899	他们做的第_一件事是确定样品的质量，他们在不同的样品上放醋，然后用水清洗。
en_000900	为了复制这个实验，我需要的额外信息是确定不同样品的质量，确保让它静置_一段时间，并确保将醋倒入四个独立但相同的容器中。
en_000901	我需要知道使用了多少醋。我还需要知道，当容器放置_24小时后，是在什么条件下放置的。最后，我需要知道关于样品材料的更多细节，例如使用的是什么类型的木材或塑料。
en_000902	该小组在其程序中需要的其他信息是_一个假设，让他们开始。实验结束时的最后声明，以澄清他们的程序是否准确。在这个程序中，他们需要提到的一件重要事情是，我们使用的是哪四种不同的材料。
en_000903	为了复制这个实验，该小组需要澄清所有样品的_一定质量。否则，没有这个常数，数据就会受到影响。另外，重要的是包括什么样品，因为数据表明确了大理石、石灰石、木材和塑料是具体使用的材料。这需要包括在程序中。最后，该小组需要将特定数量的醋搭配到每个杯子里，这样醋的数量变化就不会影响实验的有效性。
en_000904	为了复制这个实验，人们首先需要知道，每个样品是_什么。他们还需要知道在材料上使用多少醋。最后，他们需要知道每种材料的样品数量和物质的大小。
en_000905	为了复制这个实验，我需要的其他信息是，样品是_什么，我应该往容器里倒多少醋，最后，我如何确定每个样品的质量（换句话说，我使用什么类型的测量装置）。
en_000906	要复制这个实验，首先我必须知道哪个样品是哪个。当记录质量时，我将不知道哪些是属于正确的样品。另外，它没有告诉我们用_什么公制单位来测量样品，所以这一点需要更加明确。最后，为了复制这个实验，我需要知道需要在容器中加入多少醋，因为不同数量的醋会改变结果。最后，在第4步中，它告诉我们要去除样品，但我不知道如何去除这些样品，在一个单独的杯子或容器中？
en_000907	因此，为了复制实验，你需要添加的额外信息是_什么样的容器？
en_000908	你需要起始质量、终止质量和质量差异。
en_000909	你需要知道每个容器里要放多少醋。你还需要知道你应该在容器中放多少样品材料。此外，你还需要知道如何从容器中取出样品，是用手摸还是用其他东西抓。
en_000910	如果你做得太多，或者没有在每个质量中放入相同数量的醋，那么实验就会被破坏。还要给每个样品的容器命名，这样你在写下数据时就知道是_什么。包括记录数据也是额外的信息，因为如果不是没有程序，有人可能会忘记写下所有的数据。
en_000911	自变量是_什么，偏差变量是什么，也不要^p忘记控制。
en_000912	为了复制实验，图表需要显示实验的每_一个部分，比如当你把醋放在四个不同的部分但相同的容器中时发生了什么，你如何把一个材料放在一个容器中并给它们贴上标签，然后用剩下的样品把所有的材料放在一个容器中，这样做。通过展示所有的数据，你就能复制实验。
en_000913	你需要知道的_一件事是，在第2步中，有多少醋要倒入容器中。另一个对这个程序有帮助的信息是，在步骤3中，你需要把每个样品的多少放入容器中。你需要知道的最后一件事是，在步骤4中，你要将样品冲洗多长时间。
en_000914	1.你需要知道加入的醋的量。^p 2.你需要一个对照组。^p 3.你需要知道你给每个容器贴的标签是什么。
en_000915	为了复制这个实验，我需要知道如何找到样品的质量，可能使用电子天平。我还需要知道要用多大的容器。有时，如果你有大量的醋，结果就会不同。我还需要知道这个实验室的目的。是为了看看醋对每个样本的影响吗？
en_000916	我需要确定_四个不同样品的质量。另外，将一种材料的样品放入一个容器并贴上标签，24小时后，将样品从容器中取出。我需要确定样品的质量。
en_000917	请确保至少包括_三条信息。样品已经失去了信息，因为，我得到了信息。样品让样品适合和干燥30分钟。^p 因为，确定每个样品的质量。
en_000918	首先，会想知道_什么材料，我会在程序中测试，学生不povide一个明确的解释，正在测试的东西。另外，我们如何在不用手指接触样品的情况下移动它们，他们应该说明我们是否需要用力来移动它们。我们手指上的酸可能会影响样品，他们还应该描述如何计算出质量，他们写程序的方式使人们不知道用什么设备来计算他们的新质量。
en_000919	要复制这个实验，你需要知道你可以使用_什么样的样品，如大理石或塑料。你还需要知道如何确定样品，并找到最后的质量差异。每个样品的起始质量和结束质量之间。
en_000920	你将不得不指出这个程序的额外信息，你需要知道在容器里放多少醋，容器有多大，以及你如何确定每个样品的质量。
en_000921	我认为他们需要在盒子上使用所有其他样品的时间，并显示它在那里站了多长时间扔在哪里实验。
en_000922	为了复制这个实验，还需要_一些额外的信息，那就是你需要的醋的量，实验中使用的容器的大小。你还需要知道实验在24小时内所停留的温度。
en_000923	我需要复制这个实验的_一些额外信息是，容器有多大，我需要在每个容器里放多少醋。最后我需要知道的是，我是否可以使用四个以上的样品。
en_000924	要复制这个小组的程序，你需要知道每个容器里要倒多少醋。你还需要_一个对照，也就是把所有的样品放在水里，你需要知道把样品放在哪里，应该放在什么环境中。
en_000925	在这个实验中，你需要知道这个实验的目的，以便复制它。学生的图表显示了前后的结果，程序也很好，但是，它没有说明这里的目的是_什么。我认为目的是为了测试样品的渗透性。你还需要知道你可以使用什么样品。
en_000926	在阅读了小组程序后，我有醋多件信息，为了复制其^p实验将需要多少醋放在每个杯子里多长时间，因为他们会摇滚的水的温度和_什么量的条件，他们是在周围干燥。
en_000927	为了复制酸雨实验，我们必须知道比小组给我们的更多。例如，在步骤_2中，学生没有告诉我们每个容器中需要倒多少醋。他们也没有告诉我们什么样的容器，以及它是由什么制成的是否重要。在步骤1和6中，小组告诉我们要确定样品的新质量。他们没有说我们用什么，也没有说如何找到样品的质量。另一个问题是，在我们看到数据表之前，他们没有告诉我们样品是什么，他们应该在程序中说出来。
en_000928	为了复制这个实验，你需要知道他们用了多少醋。此外，你还需要知道样品的大小和形状。此外，你还需要知道如何干燥样品，而实验中并没有说明。
en_000929	这个程序的描述不是很具体。首先，它没有告诉你如何找到_四个不同样品的质量。它没有说明要在容器中放入多少醋，也没有说明有多少样品。它也没有指出要在最后找到新的质量差异，这才是你真正要找的结果。
en_000930	在结束这个小组的实验后，我决定这个小组需要说明在每个容器中加入多少醋。他们还应该包括_一个目的和问题陈述，以明确我们要复制他们的实验。
en_000931	为了复制这个实验，你需要知道他们在_三个样品上倒了多少醋，样品的大小，以及容器的大小。如果我们想完全按照他们的方法做这个实验，就必须知道所有这些事情。
en_000932	为了复制这个实验，我需要知道在所有的容器中加入多少醋。我还需要知道在测试前我需要得到多少每个样品。最后，我需要知道实验室的控制是_什么，以便能够对我的结果得出结论。
en_000933	"""该小组的程序不是很具体。在步骤_1中，他们说""""确定四个不同样品的质量""""。什么的样品？他们从未说过。他们还说让它放置24小时，它应该放在哪里？在光线下还是在黑暗中？如果我按照该小组写的程序，我可能无法像他们那样不加猜测地控制变量。"""
en_000934	这个实验需要的_一些额外信息是一个假设。这是因为你应该预测和猜测你可能要处理的事情。你还需要一个刻度来告诉你每个样品的范围是多少克。
en_000935	我们需要知道在每个容器中使用多少醋，以及应该使用_什么类型的容器，如果我们使用的是纯醋或者是溶液。最后，如果容器在24小时内被放置在室温下，这将会很有帮助。
en_000936	我很想知道在_什么地方进行测试，另一个词是我们取样的具体材料，此外，我还需要知道醋的类型，因为不同的醋有不同的ph值，以及添加到每个容器中的醋量，这三条信息都是复制实验的理由。
en_000937	为了复制这个实验，我们还需要_一些额外的信息，那就是所需的材料。另外需要的两件事是，学生应该写出如何使用这些材料，以及如何在实验结束后清理一切。
en_000938	要复制这个实验，你需要知道每个容器中醋的准确用量，否则结果就会不同。此外，你还需要知道醋和你用来冲洗样品的水的温度，以及你让它们放置_24小时的外部温度。
en_000939	为了复制这个实验，必须要有关于如何找到物体质量的指导。样品这个词应该更加具体，所以绝对清楚应该把_什么东西放在容器里。最后，应该给出一个明确的数量，即每个容器中应该倒入多少醋。
en_000940	在阅读了小组程序后，我需要知道_一些额外的信息来复制这个实验。首先，我需要知道使用的是什么类型的材料。我需要知道的另一件事是把材料放在哪里；在阳光下？在外面的黑暗中？我还需要知道每个杯子里要加多少醋。
en_000941	重新做这个实验你可能需要的其他信息是：他们在_什么时候再次测量样品？ 他们现在用了多少醋？
en_000942	为了复制这个实验，你将需要知道学生们为_什么要做这个实验？为什么他们试图获得表中所列元素的质量？
en_000943	为了复制这个实验，你需要知道每个杯子里放了多少醋。你也应该使用与原始实验中相同的质量。而且你必须知道要用多少水，或者可能要给它更多的时间来干燥。
en_000944	在阅读了该小组的程序后，为了复制该实验，我需要的额外信息是，做实验的次数，每个周期让样品放置多长时间，我需要知道每个容器中必须有多少样品和醋。我还需要知道这个实验中的控制是_什么，他们需要更流畅地描述自变量和因变量，这样，你就可以知道你在处理什么。
en_000945	为了复制实验，需要有更多的样本、时间和容器。因此，你可以使用不同的样品，在所有的物体中得到不同的质量结果。
en_000946	在实验过程中，它应该包括_四个样品的质量，如果没有这些知识，实验就很难重复，他们还应该告诉你他们用什么方法来测量这四个样品的质量，还有一件事应该被添加到这个过程中，就是在实验中使用什么类型的容器。对该程序的这3个改动将使该实验易于复制。
en_000947	由于这个小组的程序有点过时，为了复制这个实验，你需要知道_一些额外的信息。首先，你需要知道在哪里让样品放置和干燥，因为这可能会产生差异。你还需要知道在每个容器中倒入多少醋，因为质量要保持不变。最后，你需要知道要使用的4种不同的样品是什么。当他们没有在程序中列出项目时，你可以通过查看数据表知道。
en_000948	在阅读了该小组的程序后，复制该实验所需的额外信息是该实验必须进行的试验的数量，以便使u更加有效。他们还需要说明样品需要漂洗多长时间，因为如果_一个样品比另一个样品漂洗的时间长，就会影响实验结束时的质量差异。最重要的是，他们应该更具体地说明到底是什么物体在这个实验中被浸泡24小时，否则这个实验就会让人信服。
en_000949	为了复制这个小组的程序，我需要知道有多少醋被倒入容器中，容器有多大，容器应该如何彻底冲洗。有了这些信息，我就可以更准确地遵循这个程序，并希望得到类似的结果。
en_000950	在资料中，他们谈到了学生在实验中所做的所有程序。学生们列出了_一切，但他们没有给我们他们开始的时间。所以你会知道什么时候开始24小时。所以你可以把它们排出来，让它们出来。
en_000951	我认为，如果这组做酸雨的人。调查应该记录醋的温度并清除它，如果它是正确的数量，所以他们没有告诉醋的数量和发生的工作人员，他们让样品放置和干燥后发生。
en_000952	四个不同的样品 ^p 在每个样品中倒入醋 ^p 放置一种材料的样品 ^p 24小时后，让样品在外面坐30分钟 ^p 确定每个样品的质量。
en_000953	你会需要_24小时后的结果是什么。标明你在这个实验中使用了什么液体。
en_000954	你将需要知道你需要使用_什么样品。容器中要放多少醋，说说是否有重复试验。
en_000955	在阅读了groops程序后，我想补充的_一些信息是在杯子里放多少醋，我还想说，maibe他们应该提到当他们过夜时房间温度应该是多少，因为这个温度可能会改变实验的结果，他们真的没有一个因变量或自变量。
en_000956	为了复制这个实验，我首先需要知道学生试图回答的问题是_什么，以及实验的目的是什么。然后，我需要知道这三个样品是什么。我还需要知道每个容器里要放多少醋，每种材料要用多大的样品。这些数量都没有规定。最后，如果知道是否应该使用对照组，以及对照组是什么，将会很有帮助。
en_000957	为了复制酸雨实验，你需要具体知道测试的是哪_四个样品，每个容器中应该倒入多少醋，应该用什么样的天平/刻度来确定质量？
en_000958	有必要为这_四种不同的样品分别制定一个常量。这个常数就是在装有样品的容器中使用水而不是醋。另外，学生们没有说明他们在每个容器中放了多少醋。
en_000959	在阅读了该小组的程序后，有_一些东西可能需要添加，以便能够复制过期的结果。在该程序中，学生们必须添加用于确定质量的四个样本是什么。此外，学生们还需要写下在四个容器中各放多少醋。最后但并非最不重要的是，学生们要加上四个容器的样品都应该是什么大小。
en_000960	要复制这个实验，你需要确定_四个不同样品的质量。让样品静置并干燥30分钟，将一种材料的样品放入一个容器中，贴上标签，重复其余的样品，将一个样品放入一个容器中。
en_000961	为了复制这个实验，我需要的额外信息是：知道这_四个样品是什么，在容器中倒入多少醋，为什么要用蒸馏水冲洗样品，让样品静置并干燥30分钟有什么作用，以及我将用什么来测量样品的质量？
en_000962	为了得到准确的结果，小组中的学生应该使样品的起始质量相同。也是为了复制它。我必须知道每个容器中倒入多少醋。最后应该规定每个样品的蒸馏水的量。
en_000963	为了能够复制该实验，该程序缺少的信息是容器的大小。每个样品的大小以及他们使用了多少醋。没有这些缺失的信息，你就无法复制实验。
en_000964	为了复制这个实验，你还需要_一些额外的信息，即每个容器中的醋量。你需要知道这四个不同的样品是什么，你需要知道在测量样品的质量时使用什么单位。
en_000965	我需要_一份材料清单，并知道用什么类型的设备来做这个实验。我还需要知道这个实验的问题。我还需要知道容器里要放多少醋，做这个实验要用多大的碎片。
en_000966	在我看来，他们应该添加更多关于温度的信息，因为不同的样品在较低或较高的温度下会有不同的反应。他们应该对每个样品做更多的尝试，至少应该做_3次才能得到更好的数据，他们也应该更经常地测量质量。
en_000967	为了复制这_一点，我需要知道这4个样品的测试内容，所以你不知道要测试什么。另外，你大约需要多少样品？100克或50克或10克。另外，每个容器里要倒多少醋。他们必须应该是具体的。他们还可以加上以克、千克、洛等为单位测量的内容。他们还应该说明将样品保存在什么类型的地方，光/暗，暖/冷。
en_000968	"""要复制这个实验，还需要几项额外的信息。首先，我们需要知道要加多少醋，以便保持数量不变，并得到像所给的那样的结果。容器应该是_什么尺寸和配置？它说""""完全相同""""，但没有说明其他问题。第三，我们如何确定样品的质量？"""
en_000969	要复制这个实验，我至少需要_三条信息：（1）我应该穿什么安全设备？（2）从容器中提取样品的确切方法（3）我需要什么来确定每个样品的质量？
en_000970	首先在第_一步，他们需要告诉你如何确定四个不同样品的质量，还应该在那里给样品贴上标签。在第二步，需要告诉你要倒多少醋。在第5步，如果告诉你在哪里晾晒样品，可能会有帮助。然后在第6步，你需要再次被告知你应该如何测量样品的质量。
en_000971	你需要知道样品的大小和要用多少醋。容器的大小对于复制实验也是至关重要的。
en_000972	复制这个实验所需的额外信息包括样品的起始形状和大小，有多少醋被倒入容器中，最后是用_什么来确定样品的质量。
en_000973	为了让我复制这个实验，你需要知道_一些额外的信息。你需要知道的一个信息是每个容器中倒入多少醋。你还需要知道这些条件是由什么构成的。为了做这个实验，你需要知道的最后一条信息是容器上是否有顶。
en_000974	我不认为我会添加任何额外的信息，这个过程似乎很直接，而且非常有信息量。
en_000975	要复制这个实验，我必须知道我使用的容器的大小。我还需要知道他们倒入了多少醋。最后，样本材料是_什么，这是实验的一个主要部分。
en_000976	为了能够重现这个实验，我需要知道杯子里是_什么。我假设是同一类型的酸，因为大理石失去了4克，石灰石失去了1.3克，塑料失去了1克。杯子里的酸会侵蚀这些材料，而不同的酸有不同的腐蚀速度，所以我需要知道什么酸和它的pH值，以便重现这个实验。
en_000977	要复制这个实验，_一个人需要知道每个样品中加入多少醋。他们还需要知道他们使用了什么容器。一个人还需要知道，在实验过程中，容器是否被覆盖。
en_000978	这个实验还需要更多的信息来重复进行。它需要_一个对照组，这样他们就可以把它与其他的变量进行比较。理解需要有一致数量的醋和起始材料将有助于实验的结果。同样重要的是，材料的形状和大小都是一样的，所以它们有相同的表面和体积比。
en_000979	如果没有这个表格，只看程序的话，很多东西就不知道了。首先，为了复制这个实验，你需要知道你要取哪_四个样品的质量。其次，你还需要知道你应该往容器里倒多少醋。最后，为了复制这个实验，你需要知道应该用多少蒸馏水来冲洗材料。如果在实验过程中明确说明，这个人应该用什么来寻找材料的质量（天平？）用什么单位（克）。
en_000980	该程序没有告诉读者，他们必须记录他们的数据。这对复制实验很重要，因为如果你做实验时没有写下任何东西，你就不能很好地看到结果。你还需要知道在容器中放多少醋，并且每个样品的量要相同。你可能还想在数据结论中包括起始结束质量之间的差异。
en_000981	为了复制这个实验，我需要知道倒入容器中的醋的量，以及现在用多少蒸馏水来冲洗每个材料，如果没有太多的细节，我进行的实验很可能会给我不同的结果。
en_000982	为了复制这个实验，我需要的额外信息是：容器要有多大，容器里要倒多少醋，样品要有多大，标签上要写_什么，我用多少水，冲洗多长时间，以及我如何测量质量？
en_000983	为了复制这个实验，这组学生需要_一个对照。在温水中使用醋的替代品。在第一步中，学生们需要确定要使用的快速不同的样品，以进行实验。另外，该程序没有确定需要多少醋来传递样品。这些额外的信息会使实验更加有效，因为它将会更容易被遵循。
en_000984	"""这组学生没有说明他们所指的""""样品 ""是_什么。其次，他们没有包括在步骤2中向容器中添加多少醋，也没有列出所述容器的大小和或体积。他们没有说明如何或如何在步骤3中给容器贴标签，也没有说明在步骤4中需要用多少蒸馏水来冲洗样品。所有这些都需要考虑到，以便复制该实验。"""
en_000985	1.确定四个不同样品的质量。^p 2.不倒醋，而倒一种不同的液体。^p 3.使用三种不同类型的容器，看看会发生什么。^p 4.24小时后，从容器中取出样品，用蒸馏水冲洗每个样品。^p 5.让样品静置并干燥30分钟。^p 6.确定每个样品的质量。
en_000986	要复制这个实验，你需要使用的_四个不同的样品、这个实验中使用的材料以及开始时间和结束时间。
en_000987	为了复制这个实验，我需要知道倒入每个容器的醋的数量。该小组现在明确了他们的实验中使用了多少醋。
en_000988	如果我想复制这个实验，我需要知道如何获得每个样品材料的质量。我还需要知道你需要多少醋，我需要知道他们使用的杯子的大小。
en_000989	要复制这个实验，你需要知道你用多少醋放在_四个杯子里，你用什么测量工具来测量样品的质量，以及你确定的质量是什么。在他们的程序中，没有说他们用了多少醋，也没有说他们用了什么测量工具。它也没有为我们提供答案，说明他们实际上得到的是什么质量。
en_000990	在阅读了该小组的程序后，有几处地方是缺失的。我需要在实验前知道每个样品的确切质量。通过让所有的质量都_一样，就可以更容易地确定差异。我还需要知道每杯样品中醋的确切数量。另外，一些信息，如24小时后我应该冲洗样品多长时间，将有助于这个实验的复制。
en_000991	如果你想复制这个顺序，那么你就必须把提供给你的mas试验中的所有东西翻倍。
en_000992	使用多少醋。实验是在_什么温度下进行的。应该使用多少这样的样品。
en_000993	比如说每个杯子里放多少醋，你怎么确定质量？还有
en_000994	你在_四个容器中倒入多少醋。
en_000995	在这个过程中，该小组还应该加入所使用的醋的确切数量、每个容器中放入多少样品的测量值、你把它们放在_什么地方的温度控制以及失去他们使用的什么容器的信息。所有这些信息都是复制该实验所需要的。
en_000996	为了复制这个实验，你需要知道往容器里倒多少醋，以及每个人的量是否相同。为了复制这个实验，学生需要做_3次或更多的试验，以获得稳定的结果。你还需要有一个对照，这将是在蒸馏水中各放一个。
en_000997	每个容器中使用了多少liasis，用蒸馏水冲洗了多长时间，容器必须是多少。
en_000998	一个额外的信息是给你倒在雨天容器中的醋的具体数量。另一个是给出每个样品的重量，并确保它们都是一样的。你可以使用的另一个额外信息是容器的大小。
en_000999	他们需要说明这_四个不同的样品是什么，因为它是独立变量。他们还需要包括使用多少醋，因为这是一个受控变量。知道用量会使实验更准确、更有效。另一件事是他们没有提到程序中的一个步骤，告诉人们在把石头放在醋上之前要测量它们。这是做比较所需要的。还需要一个对照（只用纯水）来增加有效性。
en_001000	这个实验需要的其他信息是每个杯子里有多少水，你也应该知道所有材料的大小是否接近。
en_001001	在这些程序中，并没有解释放入的样品是_什么。因此，如果我们知道到底是什么，会有帮助。应该有一个没有醋的容器作为对照，与其他有醋的样品进行比较。使程序正确的最后一件事是要知道每个样品的质量，以便知道要用多少。
en_001002	看完这个程序后，学生们可以在数字_2中加入你要倒入不同容器的醋的量。学生们忘记的另一件事是不同的样品，它们是什么？他们需要将大理石、石灰石、木材和塑料纳入第一步。他们需要补充的最后一件事是包括一个在最后找到质量差异的步骤。
en_001003	为了复制这个实验，我需要知道每个容器中醋的数量，我需要知道他们在容器上标的是_什么，我还需要知道每个容器的大小。
